Info 0    [23:37:57.027] Starting TS Server
Info 12641[03:28:13.630] getCompletionData: Get previous token 2: 0.03808295726776123
Info 12642[03:28:13.630] getCompletionsAtPosition: isCompletionListBlocker: 0.0037919282913208008
Info 12643[03:28:13.638] getCompletionData: Get current token: 0.009707927703857422
Info 12644[03:28:13.638] getCompletionData: Is inside comment: 0.032707929611206055
Info 12645[03:28:13.638] getCompletionData: Get previous token 1: 0.02870798110961914
Info 12646[03:28:13.638] getCompletionData: Get previous token 2: 0.03233301639556885
Info 12647[03:28:13.638] getCompletionsAtPosition: isCompletionListBlocker: 0.0034999847412109375
Info 12648[03:28:13.655] getCompletionData: Get current token: 0.008832931518554688
Info 12649[03:28:13.655] getCompletionData: Is inside comment: 0.03020799160003662
Info 12650[03:28:13.655] getCompletionData: Get previous token 1: 0.0230410099029541
Info 12651[03:28:13.655] getCompletionData: Get previous token 2: 0.029124975204467773
Info 12652[03:28:13.655] getCompletionsAtPosition: isCompletionListBlocker: 0.003041982650756836
Info 12653[03:28:13.657] getCompletionData: Get current token: 0.007040977478027344
Info 12654[03:28:13.657] getCompletionData: Is inside comment: 0.026916980743408203
Info 12655[03:28:13.657] getCompletionData: Get previous token 1: 0.020792007446289062
Info 12656[03:28:13.657] getCompletionData: Get previous token 2: 0.02283298969268799
Info 12657[03:28:13.657] getCompletionsAtPosition: isCompletionListBlocker: 0.0021250247955322266
Info 12658[03:28:15.693] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 12659[03:28:15.715] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 1619 structureChanged: false Elapsed: 21.42658305168152ms
Info 12660[03:28:15.715] Different program with same set of files:: structureIsReused:: 2
Info 12661[03:28:15.716] getCompletionData: Get current token: 0.01629197597503662
Info 12662[03:28:15.717] getCompletionData: Is inside comment: 0.04812502861022949
Info 12663[03:28:15.717] getCompletionData: Get previous token 1: 0.034291982650756836
Info 12664[03:28:15.717] getCompletionData: Get previous token 2: 0.056749939918518066
Info 12665[03:28:15.717] getCompletionsAtPosition: isCompletionListBlocker: 0.004665970802307129
Info 12666[03:28:15.742] getCompletionData: Get current token: 0.009667038917541504
Info 12667[03:28:15.742] getCompletionData: Is inside comment: 0.031791090965270996
Info 12668[03:28:15.742] getCompletionData: Get previous token 1: 0.0247499942779541
Info 12669[03:28:15.742] getCompletionData: Get previous token 2: 0.026666998863220215
Info 12670[03:28:15.742] getCompletionsAtPosition: isCompletionListBlocker: 0.0038330554962158203
Info 12671[03:28:15.743] getCompletionData: Get current token: 0.007333040237426758
Info 12672[03:28:15.743] getCompletionData: Is inside comment: 0.02370905876159668
Info 12673[03:28:15.743] getCompletionData: Get previous token 1: 0.01920795440673828
Info 12674[03:28:15.743] getCompletionData: Get previous token 2: 0.020292043685913086
Info 12675[03:28:15.743] getCompletionsAtPosition: isCompletionListBlocker: 0.002041935920715332
Info 12676[03:28:15.744] getCompletionData: Get current token: 0.008375048637390137
Info 12677[03:28:15.744] getCompletionData: Is inside comment: 0.030040979385375977
Info 12678[03:28:15.744] getCompletionData: Get previous token 1: 0.02408301830291748
Info 12679[03:28:15.745] getCompletionData: Get previous token 2: 0.02454197406768799
Info 12680[03:28:15.745] getCompletionsAtPosition: isCompletionListBlocker: 0.0019170045852661133
Info 12681[03:28:16.531] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 12682[03:28:16.547] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 1620 structureChanged: false Elapsed: 15.627958059310913ms
Info 12683[03:28:16.547] Different program with same set of files:: structureIsReused:: 2
Info 12684[03:28:16.548] getCompletionData: Get current token: 0.0074579715728759766
Info 12685[03:28:16.548] getCompletionData: Is inside comment: 0.020292043685913086
Info 12686[03:28:16.548] getCompletionData: Get previous token 1: 0.015208005905151367
Info 12687[03:28:16.548] getCompletionData: Get previous token 2: 0.018000006675720215
Info 12688[03:28:16.548] getCompletionsAtPosition: isCompletionListBlocker: 0.0024579763412475586
Info 12689[03:28:16.564] getCompletionData: Get current token: 0.009958028793334961
Info 12690[03:28:16.564] getCompletionData: Is inside comment: 0.03324997425079346
Info 12691[03:28:16.564] getCompletionData: Get previous token 1: 0.025875091552734375
Info 12692[03:28:16.564] getCompletionData: Get previous token 2: 0.02916693687438965
Info 12693[03:28:16.564] getCompletionsAtPosition: isCompletionListBlocker: 0.0031250715255737305
Info 12694[03:28:16.566] getCompletionData: Get current token: 0.009166955947875977
Info 12695[03:28:16.566] getCompletionData: Is inside comment: 0.03299999237060547
Info 12696[03:28:16.566] getCompletionData: Get previous token 1: 0.02604198455810547
Info 12697[03:28:16.566] getCompletionData: Get previous token 2: 0.03304100036621094
Info 12698[03:28:16.566] getCompletionsAtPosition: isCompletionListBlocker: 0.002458930015563965
Info 12699[03:28:16.567] getCompletionData: Get current token: 0.009958028793334961
Info 12700[03:28:16.567] getCompletionData: Is inside comment: 0.03379201889038086
Info 12701[03:28:16.567] getCompletionData: Get previous token 1: 0.02895796298980713
Info 12702[03:28:16.567] getCompletionData: Get previous token 2: 0.032124996185302734
Info 12703[03:28:16.568] getCompletionsAtPosition: isCompletionListBlocker: 0.0025418996810913086
Info 12704[03:28:17.726] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 12705[03:28:17.752] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 1621 structureChanged: false Elapsed: 25.749416947364807ms
Info 12706[03:28:17.752] Different program with same set of files:: structureIsReused:: 2
Info 12707[03:28:17.754] getCompletionData: Get current token: 0.016708016395568848
Info 12708[03:28:17.754] getCompletionData: Is inside comment: 0.04620802402496338
Info 12709[03:28:17.754] getCompletionData: Get previous token 1: 0.03529095649719238
Info 12710[03:28:17.754] getCompletionData: Get previous token 2: 0.04075002670288086
Info 12711[03:28:17.754] getCompletionsAtPosition: isCompletionListBlocker: 0.004709005355834961
Info 12712[03:28:17.762] getCompletionData: Get current token: 0.010957956314086914
Info 12713[03:28:17.762] getCompletionData: Is inside comment: 0.03566598892211914
Info 12714[03:28:17.762] getCompletionData: Get previous token 1: 0.029832959175109863
Info 12715[03:28:17.762] getCompletionData: Get previous token 2: 0.0365830659866333
Info 12716[03:28:17.763] getCompletionsAtPosition: isCompletionListBlocker: 0.004040956497192383
Info 12717[03:28:17.782] getCompletionData: Get current token: 0.009582996368408203
Info 12718[03:28:17.782] getCompletionData: Is inside comment: 0.029791951179504395
Info 12719[03:28:17.782] getCompletionData: Get previous token 1: 0.023208022117614746
Info 12720[03:28:17.783] getCompletionData: Get previous token 2: 0.027541041374206543
Info 12721[03:28:17.783] getCompletionsAtPosition: isCompletionListBlocker: 0.0027500391006469727
Info 12722[03:28:17.785] getCompletionData: Get current token: 0.008584022521972656
Info 12723[03:28:17.785] getCompletionData: Is inside comment: 0.02837502956390381
Info 12724[03:28:17.785] getCompletionData: Get previous token 1: 0.2283339500427246
Info 12725[03:28:17.785] getCompletionData: Get previous token 2: 0.025874972343444824
Info 12726[03:28:17.785] getCompletionsAtPosition: isCompletionListBlocker: 0.0024579763412475586
Info 12727[03:28:18.192] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 12728[03:28:18.216] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 1622 structureChanged: false Elapsed: 24.2167090177536ms
Info 12729[03:28:18.216] Different program with same set of files:: structureIsReused:: 2
Info 12730[03:28:18.219] getCompletionData: Get current token: 0.013125061988830566
Info 12731[03:28:18.219] getCompletionData: Is inside comment: 0.032582998275756836
Info 12732[03:28:18.219] getCompletionData: Get previous token 1: 0.02583301067352295
Info 12733[03:28:18.219] getCompletionData: Get previous token 2: 0.029999971389770508
Info 12734[03:28:18.219] getCompletionsAtPosition: isCompletionListBlocker: 0.003666996955871582
Info 12735[03:28:18.224] getCompletionData: Get current token: 0.010083913803100586
Info 12736[03:28:18.224] getCompletionData: Is inside comment: 0.0317080020904541
Info 12737[03:28:18.224] getCompletionData: Get previous token 1: 0.02845895290374756
Info 12738[03:28:18.224] getCompletionData: Get previous token 2: 0.03162503242492676
Info 12739[03:28:18.224] getCompletionsAtPosition: isCompletionListBlocker: 0.003625035285949707
Info 12740[03:28:18.260] getCompletionData: Get current token: 0.007750034332275391
Info 12741[03:28:18.260] getCompletionData: Is inside comment: 0.022415995597839355
Info 12742[03:28:18.260] getCompletionData: Get previous token 1: 0.017709016799926758
Info 12743[03:28:18.260] getCompletionData: Get previous token 2: 0.01979207992553711
Info 12744[03:28:18.260] getCompletionsAtPosition: isCompletionListBlocker: 0.002583026885986328
Info 12745[03:28:18.261] getCompletionData: Get current token: 0.006624937057495117
Info 12746[03:28:18.261] getCompletionData: Is inside comment: 0.021499991416931152
Info 12747[03:28:18.261] getCompletionData: Get previous token 1: 0.0177079439163208
Info 12748[03:28:18.261] getCompletionData: Get previous token 2: 0.019333958625793457
Info 12749[03:28:18.261] getCompletionsAtPosition: isCompletionListBlocker: 0.0017499923706054688
Info 12750[03:28:21.196] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 12751[03:28:21.210] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 1623 structureChanged: false Elapsed: 13.88520896434784ms
Info 12752[03:28:21.210] Different program with same set of files:: structureIsReused:: 2
Info 12753[03:28:31.530] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 12754[03:28:31.551] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 1624 structureChanged: false Elapsed: 21.062250018119812ms
Info 12755[03:28:31.552] Different program with same set of files:: structureIsReused:: 2
Info 12756[03:28:32.924] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 12757[03:28:32.953] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 1625 structureChanged: false Elapsed: 28.234792113304138ms
Info 12758[03:28:32.953] Different program with same set of files:: structureIsReused:: 2
Info 12759[03:28:36.114] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 12760[03:28:36.130] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 1626 structureChanged: false Elapsed: 15.621333956718445ms
Info 12761[03:28:36.130] Different program with same set of files:: structureIsReused:: 2
Info 12762[03:28:36.370] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 12763[03:28:36.386] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 1627 structureChanged: false Elapsed: 15.384541034698486ms
Info 12764[03:28:36.386] Different program with same set of files:: structureIsReused:: 2
Info 12765[03:28:36.985] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 12766[03:28:36.999] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 1628 structureChanged: false Elapsed: 13.000041007995605ms
Info 12767[03:28:36.999] Different program with same set of files:: structureIsReused:: 2
Info 12768[03:28:37.301] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 12769[03:28:37.385] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 1629 structureChanged: false Elapsed: 82.07829201221466ms
Info 12770[03:28:37.385] Different program with same set of files:: structureIsReused:: 2
Info 12771[03:28:39.740] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 12772[03:28:39.760] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 1630 structureChanged: false Elapsed: 20.665250062942505ms
Info 12773[03:28:39.761] Different program with same set of files:: structureIsReused:: 2
Info 12774[03:28:40.688] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 12775[03:28:40.708] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 1631 structureChanged: false Elapsed: 19.688083052635193ms
Info 12776[03:28:40.708] Different program with same set of files:: structureIsReused:: 2
Info 12777[03:28:40.709] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 12778[03:28:40.717] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 1632 structureChanged: false Elapsed: 8.053874969482422ms
Info 12779[03:28:40.717] Different program with same set of files:: structureIsReused:: 2
Info 12780[03:28:41.087] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 12781[03:28:41.103] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 1633 structureChanged: false Elapsed: 15.209375023841858ms
Info 12782[03:28:41.103] Different program with same set of files:: structureIsReused:: 2
Info 12783[03:28:41.970] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
